CustomerID,Education,Occupation,Gender,MaritalStatus,NumberChildrenAtHome,YearlyIncome,Age
25104,Graduate Degree,Professional,F,S,0,98959,38.0
25105,Graduate Degree,Professional,M,S,0,156658,38.0
25106,Graduate Degree,Management,M,M,0,141400,28.0
25107,Bachelors ,Professional,M,S,0,139686,28.0
25108,Bachelors ,Professional,M,M,2,113957,29.0
25109,Graduate Degree,Management,M,M,4,142377,27.0
25110,Graduate Degree,Management,F,M,4,123099,27.0
25111,Bachelors ,Professional,M,M,0,128842,27.0
25112,Bachelors ,Professional,F,M,2,80565,29.0
25113,Bachelors ,Professional,M,M,2,97125,29.0
25115,Bachelors ,Professional,M,M,5,100536,29.0
25116,Bachelors ,Professional,M,M,5,102870,29.0
25117,Bachelors ,Professional,F,M,5,79986,29.0
25119,Graduate Degree,Management,F,M,0,150469,28.0
25120,Graduate Degree,Management,F,S,0,149122,28.0
25121,Graduate Degree,Management,M,M,0,169517,28.0
25122,Graduate Degree,Management,F,S,5,128843,30.0
25123,Graduate Degree,Management,F,M,5,109471,30.0
25126,Bachelors ,Professional,M,M,0,126382,31.0
25127,Bachelors ,Professional,F,S,0,117571,31.0
25128,Bachelors ,Professional,M,M,3,97096,32.0
25130,Bachelors ,Professional,M,M,5,97327,32.0
25131,Bachelors ,Professional,M,M,5,106214,32.0
25132,Bachelors ,Professional,F,M,5,70708,29.0
25133,Bachelors ,Professional,F,S,0,91725,29.0
25134,Bachelors ,Professional,M,M,5,143381,29.0
25136,Bachelors ,Professional,M,S,5,126479,29.0
25137,Bachelors ,Professional,F,M,5,110236,29.0
25138,Bachelors ,Professional,M,M,5,139926,29.0
25139,Bachelors ,Professional,M,M,3,109537,33.0
25140,Bachelors ,Professional,F,M,3,86912,33.0
25141,Partial High School,Manual,M,S,0,26678,24.0
25142,Partial College,Clerical,F,S,0,39485,23.0
25143,Partial College,Clerical,F,S,0,53760,23.0
25144,Partial College,Clerical,M,S,0,51698,23.0
25145,Partial College,Clerical,M,S,0,42181,23.0
25146,Partial High School,Skilled Manual,M,M,1,88280,44.0
25147,High School,Professional,F,M,0,79282,40.0
25148,High School,Professional,M,M,0,95402,40.0
25149,High School,Professional,F,M,0,77126,40.0
25150,Bachelors ,Management,M,S,1,133617,40.0
25151,Partial High School,Skilled Manual,F,S,0,90662,41.0
25153,Bachelors ,Management,M,S,1,123032,32.0
25154,Bachelors ,Management,M,M,2,159736,32.0
25156,Graduate Degree,Management,F,S,1,153803,32.0
25157,Bachelors ,Management,F,S,3,114374,33.0
25158,Partial College,Professional,F,M,5,106623,33.0
25159,Partial College,Professional,F,S,2,106482,33.0
25160,Partial College,Professional,F,S,2,102110,33.0
25161,Bachelors ,Management,F,M,2,145841,33.0
25163,Partial College,Professional,F,M,2,81001,41.0
25164,Partial College,Professional,M,M,2,104584,41.0
25165,Partial College,Professional,F,M,3,83484,41.0
25166,Partial College,Professional,M,S,3,87322,41.0
25167,Partial College,Professional,M,M,0,125189,41.0
25168,Partial High School,Skilled Manual,M,M,0,104981,42.0
25169,Graduate Degree,Management,M,S,2,175150,63.0
25170,Partial College,Professional,M,M,0,126266,34.0
25171,Partial College,Professional,M,M,0,132982,34.0
25172,Bachelors ,Management,M,M,2,172892,34.0
25175,Partial College,Professional,M,S,2,137861,35.0
25176,Bachelors ,Management,M,S,2,169763,35.0
25177,Partial College,Professional,M,M,4,97180,36.0
25178,Partial College,Professional,F,M,4,107937,36.0
25179,Partial College,Professional,M,M,4,119891,36.0
25180,High School,Professional,F,S,3,114156,36.0
25181,High School,Professional,M,M,3,113311,36.0
25182,High School,Professional,F,M,3,93073,36.0
25183,High School,Professional,M,M,3,123998,36.0
25184,Partial College,Professional,M,S,3,166820,36.0
25185,Bachelors ,Management,F,S,3,159931,36.0
25186,Partial College,Professional,F,M,2,109306,42.0
25187,Graduate Degree,Management,F,M,0,65366,62.0
25188,Partial College,Professional,M,M,0,59259,61.0
25189,Graduate Degree,Management,M,M,0,84324,61.0
25190,Graduate Degree,Management,F,M,0,85943,61.0
25191,Graduate Degree,Management,M,S,3,196511,61.0
25192,High School,Professional,F,S,3,108842,37.0
25193,High School,Professional,F,S,3,106863,37.0
25194,Partial High School,Skilled Manual,F,S,0,53883,43.0
25195,Partial High School,Skilled Manual,F,S,0,72675,43.0
25196,High School,Professional,M,M,0,91772,43.0
25198,Partial High School,Skilled Manual,F,M,0,76414,43.0
25199,Graduate Degree,Management,M,M,0,104529,44.0
25200,Partial College,Professional,M,M,0,65094,45.0
25201,Partial College,Professional,M,M,0,76919,46.0
25202,Partial College,Professional,M,S,0,76000,46.0
25203,Partial College,Professional,F,S,0,63211,46.0
25204,Partial College,Professional,F,S,0,50613,47.0
25205,High School,Professional,M,S,0,52027,48.0
25206,High School,Professional,M,S,0,55889,48.0
25207,High School,Professional,F,S,0,48322,48.0
25208,High School,Professional,M,S,0,45957,48.0
25209,High School,Professional,F,S,0,58837,48.0
25210,Bachelors ,Professional,F,M,4,78890,33.0
25211,Bachelors ,Professional,F,M,4,76105,33.0
25212,Bachelors ,Professional,M,M,5,92442,34.0
25213,Bachelors ,Professional,F,S,0,77360,34.0
25214,Bachelors ,Professional,M,S,0,123074,34.0
25215,Bachelors ,Professional,F,S,0,94102,34.0
25216,Bachelors ,Professional,F,S,0,104094,34.0
25217,Bachelors ,Professional,M,M,5,137497,30.0
25218,Bachelors ,Professional,F,M,2,106794,30.0
25219,Bachelors ,Professional,F,M,4,115231,30.0
25220,Partial College,Skilled Manual,F,M,0,76838,36.0
25223,Graduate Degree,Management,M,S,0,177505,31.0
25224,Bachelors ,Professional,M,S,0,104880,32.0
25225,Bachelors ,Professional,F,S,0,80712,32.0
25226,Bachelors ,Professional,M,S,0,107303,32.0
25229,Bachelors ,Professional,F,S,0,81345,33.0
25230,Bachelors ,Professional,F,S,0,83773,33.0
25231,Bachelors ,Professional,F,S,0,100752,38.0
25232,Bachelors ,Professional,F,M,0,116014,38.0
25233,Bachelors ,Professional,M,M,0,137238,38.0
25234,Bachelors ,Professional,F,S,0,75478,34.0
25235,Partial College,Skilled Manual,F,M,0,75744,35.0
25237,Partial College,Skilled Manual,M,M,4,94505,35.0
25238,Partial College,Skilled Manual,M,M,4,97656,35.0
25239,Partial College,Skilled Manual,F,M,4,78137,35.0
25240,Partial College,Skilled Manual,M,M,4,78857,36.0
25242,Bachelors ,Management,F,S,0,83677,39.0
25243,Bachelors ,Management,F,S,0,104049,39.0
25244,Partial College,Skilled Manual,M,S,0,92234,40.0
25246,Bachelors ,Management,M,M,0,75108,61.0
29450,Partial College,Manual,M,S,0,19143,55.0
25249,Partial College,Skilled Manual,F,S,0,70536,40.0
25250,Partial College,Skilled Manual,M,S,0,94999,40.0
25251,Partial College,Skilled Manual,F,S,0,94035,40.0
25253,High School,Skilled Manual,M,M,0,45782,21.0
25255,High School,Skilled Manual,M,M,0,61160,22.0
25256,High School,Skilled Manual,M,M,0,58361,22.0
25257,High School,Skilled Manual,M,M,0,57328,17.0
25258,High School,Skilled Manual,M,M,0,65917,17.0
25259,High School,Skilled Manual,M,M,0,50970,18.0
25260,High School,Skilled Manual,M,S,0,55432,19.0
25261,High School,Skilled Manual,M,M,0,49782,19.0
25262,Bachelors ,Management,M,M,0,69355,59.0
25263,Bachelors ,Management,F,S,0,69295,59.0
25264,High School,Skilled Manual,M,S,0,51869,20.0
25265,Partial High School,Clerical,F,S,0,46153,18.0
25266,Partial College,Clerical,F,S,0,52515,58.0
25267,Bachelors ,Management,M,M,0,76055,58.0
25269,Graduate Degree,Management,F,S,0,95068,58.0
25270,Bachelors ,Management,F,M,0,51223,54.0
25271,Bachelors ,Management,M,S,0,78213,54.0
25272,Graduate Degree,Management,M,S,0,107885,54.0
25273,Graduate Degree,Management,M,M,0,110433,54.0
25274,High School,Skilled Manual,F,S,0,45349,21.0
25275,High School,Skilled Manual,F,S,0,43360,21.0
25276,Partial College,Skilled Manual,F,S,0,35729,21.0
25277,Partial College,Skilled Manual,M,S,0,60323,21.0
25278,Partial College,Skilled Manual,F,M,0,47558,21.0
25279,Partial College,Skilled Manual,F,S,0,43027,21.0
25280,Partial College,Skilled Manual,F,S,0,48715,21.0
25281,High School,Skilled Manual,M,S,0,44755,22.0
25282,Partial College,Skilled Manual,M,S,0,49258,23.0
25283,Partial College,Skilled Manual,F,S,0,33750,23.0
25284,Partial College,Skilled Manual,F,S,0,85513,25.0
25285,Partial College,Skilled Manual,M,S,0,104061,25.0
25286,Bachelors ,Management,M,S,0,121065,25.0
25287,Bachelors ,Management,F,S,0,107317,25.0
25288,Bachelors ,Management,F,S,0,112003,29.0
25289,Bachelors ,Management,F,S,0,114140,29.0
25290,Bachelors ,Management,M,S,4,143333,29.0
25291,Bachelors ,Management,F,M,4,97558,29.0
25292,Bachelors ,Management,M,S,1,165106,30.0
25293,Bachelors ,Management,M,M,3,133479,34.0
25294,Partial High School,Management,F,S,5,134613,26.0
25295,Partial High School,Management,M,M,5,160566,28.0
25296,Partial College,Professional,F,M,3,87782,40.0
25298,Partial High School,Manual,M,M,0,18668,17.0
25299,Partial High School,Manual,M,M,0,19478,17.0
25300,Partial High School,Manual,M,M,0,32372,17.0
25301,Partial High School,Manual,M,S,0,23500,17.0
25302,High School,Manual,M,S,0,26488,19.0
25303,High School,Manual,M,S,0,40171,24.0
25304,Partial High School,Manual,M,S,0,16431,25.0
25305,Bachelors ,Skilled Manual,M,M,1,61711,24.0
25306,Bachelors ,Skilled Manual,M,M,1,63698,24.0
25309,High School,Manual,F,S,0,36192,25.0
25310,Partial High School,Manual,F,S,0,24492,26.0
25311,Bachelors ,Skilled Manual,F,M,1,46996,25.0
25312,Partial College,Clerical,M,M,2,57558,25.0
25313,Partial High School,Manual,M,S,0,12929,26.0
25314,Partial High School,Manual,M,S,0,15637,26.0
25316,Partial High School,Manual,M,S,0,18940,26.0
25317,Partial High School,Manual,M,S,0,20327,26.0
25318,Partial High School,Manual,M,S,0,13155,26.0
25319,High School,Manual,M,M,0,52555,26.0
25320,High School,Manual,M,S,0,39737,26.0
25321,Partial College,Clerical,M,S,2,59015,27.0
25322,Partial College,Clerical,F,S,2,32851,26.0
25323,Partial College,Clerical,M,M,2,49053,26.0
25324,Partial College,Clerical,F,S,2,44053,26.0
25325,Partial High School,Manual,M,S,0,20502,79.0
25326,Partial College,Clerical,M,M,2,54594,27.0
25328,Partial College,Clerical,F,M,3,32783,23.0
25329,Partial College,Clerical,F,S,3,58230,23.0
25330,Graduate Degree,Skilled Manual,F,M,0,40676,68.0
25331,Graduate Degree,Skilled Manual,M,M,0,136025,31.0
25332,Graduate Degree,Skilled Manual,M,M,0,127302,31.0
25333,Graduate Degree,Skilled Manual,M,S,0,123761,31.0
25334,Graduate Degree,Skilled Manual,M,M,0,143896,31.0
25335,Partial High School,Manual,M,S,0,28993,43.0
25336,Partial High School,Clerical,M,S,0,23285,43.0
25337,Partial High School,Clerical,F,S,0,10391,43.0
25338,Partial High School,Clerical,M,S,0,13445,43.0
25339,Partial College,Clerical,M,M,0,49639,43.0
25340,Partial High School,Clerical,M,S,0,12447,42.0
25341,Partial High School,Clerical,F,S,0,15528,42.0
25342,Partial High School,Clerical,M,S,0,20131,42.0
25344,High School,Clerical,M,M,0,50197,42.0
25345,Partial High School,Clerical,F,S,0,34226,41.0
25346,Partial High School,Clerical,M,S,0,15794,41.0
25347,Partial High School,Clerical,F,S,0,43361,41.0
25348,High School,Skilled Manual,F,S,0,48164,41.0
25349,High School,Skilled Manual,M,M,0,38005,41.0
25350,Partial High School,Clerical,M,M,1,30704,40.0
25351,Partial High School,Clerical,F,M,1,19343,40.0
25352,Partial High School,Clerical,M,M,1,18570,40.0
25353,Partial High School,Clerical,F,S,1,10729,40.0
25354,Partial High School,Clerical,M,S,1,27949,40.0
25355,Partial High School,Clerical,M,M,1,26084,40.0
25358,Partial High School,Clerical,F,S,1,21992,40.0
25359,High School,Skilled Manual,M,S,0,44769,40.0
25361,High School,Skilled Manual,F,S,0,40356,39.0
25362,High School,Skilled Manual,F,M,0,38001,39.0
25363,High School,Skilled Manual,F,M,0,38669,39.0
25364,High School,Skilled Manual,M,M,0,52042,39.0
25365,High School,Skilled Manual,F,S,0,33100,39.0
25366,Partial College,Clerical,M,M,0,35883,39.0
25368,Partial College,Clerical,M,S,0,62600,38.0
25369,Partial College,Clerical,M,S,0,53749,38.0
25370,Partial College,Clerical,F,S,0,56829,38.0
25371,Graduate Degree,Skilled Manual,F,M,0,61455,25.0
25372,Graduate Degree,Skilled Manual,F,M,0,68775,24.0
25373,Graduate Degree,Skilled Manual,F,M,0,65535,24.0
25374,Graduate Degree,Skilled Manual,F,S,0,57565,24.0
25375,Graduate Degree,Skilled Manual,M,M,0,67915,25.0
25377,Graduate Degree,Skilled Manual,F,M,0,107823,26.0
25379,Bachelors ,Skilled Manual,F,M,1,64680,25.0
25380,Graduate Degree,Skilled Manual,M,M,0,118362,25.0
25381,Graduate Degree,Professional,M,S,0,100508,25.0
25382,Graduate Degree,Professional,M,S,0,110296,25.0
25383,Bachelors ,Skilled Manual,M,M,1,78266,27.0
25384,Bachelors ,Skilled Manual,F,M,1,46706,27.0
25385,Bachelors ,Skilled Manual,F,M,1,68175,27.0
25386,Bachelors ,Skilled Manual,F,M,1,52346,27.0
25387,Graduate Degree,Professional,F,S,0,98398,27.0
25388,Bachelors ,Skilled Manual,M,S,2,103307,28.0
25389,Bachelors ,Skilled Manual,F,M,2,72124,28.0
25390,Bachelors ,Skilled Manual,F,M,2,58647,28.0
25392,Bachelors ,Skilled Manual,M,S,2,91555,28.0
25393,Graduate Degree,Professional,M,M,0,119441,26.0
25394,Graduate Degree,Professional,M,M,0,115155,26.0
25395,Graduate Degree,Professional,F,S,0,92452,26.0
25396,Graduate Degree,Professional,M,S,0,112915,26.0
25397,Graduate Degree,Professional,M,M,0,117785,26.0
25398,Graduate Degree,Professional,M,S,0,122010,26.0
25399,Graduate Degree,Professional,M,M,0,105765,26.0
25401,Graduate Degree,Professional,M,M,0,136158,26.0
25402,Graduate Degree,Professional,F,M,0,101136,28.0
25403,Graduate Degree,Professional,F,S,0,100542,28.0
25405,Bachelors ,Skilled Manual,M,M,2,89576,29.0
25406,Bachelors ,Skilled Manual,F,M,2,71282,29.0
25407,Bachelors ,Skilled Manual,M,S,2,87855,29.0
25408,Bachelors ,Skilled Manual,F,M,2,81441,29.0
25409,Bachelors ,Skilled Manual,M,S,2,89667,29.0
25410,Bachelors ,Skilled Manual,F,S,2,83108,29.0
25411,Bachelors ,Professional,F,S,0,49771,30.0
25412,Graduate Degree,Professional,M,S,0,114053,27.0
25413,Graduate Degree,Professional,F,S,0,94825,27.0
25414,Graduate Degree,Professional,F,M,0,96970,27.0
25415,Graduate Degree,Professional,M,S,0,108229,27.0
25416,Partial High School,Clerical,M,M,0,21798,78.0
25417,Bachelors ,Skilled Manual,F,S,2,66227,30.0
25418,Bachelors ,Skilled Manual,F,S,2,53934,30.0
25419,Bachelors ,Skilled Manual,M,S,2,77887,30.0
25420,Bachelors ,Skilled Manual,F,M,2,58595,30.0
25422,Bachelors ,Skilled Manual,M,M,3,136632,31.0
25423,Bachelors ,Skilled Manual,M,S,3,130688,31.0
25424,Graduate Degree,Professional,M,S,0,111430,31.0
25425,Graduate Degree,Professional,M,S,0,114512,31.0
25426,Graduate Degree,Professional,M,S,0,112993,31.0
25427,Graduate Degree,Professional,M,M,0,103841,31.0
25428,Graduate Degree,Professional,F,S,5,90957,28.0
25429,Graduate Degree,Professional,F,S,0,127250,28.0
25430,Graduate Degree,Professional,F,M,0,115735,28.0
25431,Bachelors ,Professional,F,S,0,53462,32.0
25432,Bachelors ,Professional,F,S,0,71458,32.0
25433,Bachelors ,Professional,M,S,0,68937,32.0
25434,Bachelors ,Skilled Manual,M,S,3,72047,32.0
25435,Bachelors ,Skilled Manual,F,M,3,55922,32.0
25436,Bachelors ,Skilled Manual,F,S,3,51100,32.0
25437,Bachelors ,Skilled Manual,M,M,3,53551,32.0
25438,Bachelors ,Skilled Manual,F,S,3,48947,32.0
25439,Bachelors ,Skilled Manual,F,M,3,52574,32.0
25441,Bachelors ,Skilled Manual,F,M,4,57611,32.0
25442,Graduate Degree,Clerical,M,M,0,65935,29.0
25443,Graduate Degree,Clerical,F,M,0,56318,29.0
25444,Graduate Degree,Clerical,F,S,0,57946,29.0
25445,Graduate Degree,Clerical,F,M,0,64098,29.0
25446,Graduate Degree,Clerical,F,M,0,67364,29.0
25449,Partial High School,Manual,M,S,4,28063,30.0
25450,Partial College,Manual,M,S,1,25674,30.0
25451,Partial College,Manual,M,S,1,22287,30.0
25452,Bachelors ,Clerical,F,M,1,52972,30.0
25453,Bachelors ,Clerical,M,S,1,56260,30.0
25456,Partial High School,Manual,M,M,4,11359,31.0
25457,Partial High School,Manual,M,S,3,19875,31.0
25458,High School,Manual,M,M,1,25208,31.0
25459,High School,Manual,M,M,1,29134,31.0
25460,High School,Manual,F,M,2,19974,31.0
25461,Bachelors ,Clerical,M,S,0,63262,30.0
25462,Bachelors ,Clerical,M,S,0,79430,30.0
25463,High School,Manual,M,S,2,22456,31.0
25464,High School,Manual,M,M,2,21025,31.0
25465,High School,Manual,F,M,2,24104,31.0
25466,Partial High School,Manual,F,S,3,11404,32.0
25467,High School,Manual,M,M,2,25039,32.0
25468,High School,Manual,F,M,2,23795,32.0
25470,High School,Manual,M,M,2,20897,32.0
25471,High School,Manual,M,M,2,14055,32.0
25472,Bachelors ,Skilled Manual,M,M,1,57222,32.0
25473,Bachelors ,Skilled Manual,F,M,1,37613,32.0
25474,Partial High School,Manual,M,M,3,19078,33.0
25475,Partial High School,Manual,F,M,2,11298,33.0
25476,High School,Manual,F,M,2,12910,33.0
25477,Bachelors ,Skilled Manual,F,M,0,57569,64.0
25478,Bachelors ,Professional,F,M,0,70026,31.0
25479,Bachelors ,Professional,M,M,0,66425,31.0
25480,Bachelors ,Professional,M,S,0,65858,31.0
25481,Graduate Degree,Skilled Manual,M,S,0,134717,31.0
25482,Partial College,Clerical,M,S,0,64718,35.0
25483,Partial College,Clerical,M,S,0,26273,63.0
25484,Partial College,Clerical,F,M,2,47443,32.0
25485,Partial College,Clerical,M,M,2,47314,32.0
25486,Partial College,Clerical,M,S,2,54479,32.0
25487,Partial College,Clerical,F,M,2,38301,32.0
25488,Bachelors ,Skilled Manual,F,M,0,48310,32.0
25489,Bachelors ,Skilled Manual,M,M,0,78890,32.0
25490,Partial College,Clerical,M,M,2,35020,33.0
25491,Partial College,Clerical,F,S,2,41049,33.0
25492,Bachelors ,Skilled Manual,F,M,0,40951,33.0
25493,Bachelors ,Skilled Manual,M,M,0,62183,33.0
25494,Partial College,Clerical,M,M,2,40147,34.0
25495,Partial College,Clerical,F,M,2,31801,34.0
25496,Partial College,Clerical,F,M,2,38290,34.0
25497,Bachelors ,Skilled Manual,M,M,0,56959,34.0
25498,Bachelors ,Skilled Manual,M,M,0,61072,34.0
25499,Partial College,Clerical,F,M,3,59215,18.0
25500,Partial College,Clerical,F,S,3,47854,18.0
25502,Bachelors ,Skilled Manual,F,M,0,44385,35.0
25503,Partial College,Clerical,M,S,0,53425,35.0
25504,Partial College,Clerical,M,S,3,56550,19.0
25505,Partial College,Clerical,M,M,4,53263,19.0
25506,Partial College,Clerical,F,M,5,50053,19.0
25507,Partial College,Clerical,F,S,5,52659,20.0
25508,Partial College,Clerical,F,S,0,66281,20.0
25509,Partial College,Clerical,M,S,0,52229,20.0
25510,Partial College,Clerical,M,S,0,53202,20.0
25511,Partial College,Clerical,F,S,0,47548,20.0
25512,High School,Manual,M,S,0,21855,21.0
25513,High School,Manual,F,S,0,18753,21.0
25514,High School,Manual,M,S,0,13381,21.0
25516,Partial High School,Manual,F,S,0,13496,22.0
25517,High School,Manual,F,S,0,18253,21.0
25518,High School,Manual,M,S,0,15748,21.0
25519,High School,Manual,F,S,0,22867,21.0
25521,Partial High School,Manual,M,S,0,20088,21.0
25524,Partial High School,Manual,M,M,0,26790,23.0
25525,Partial College,Clerical,F,M,0,53920,22.0
25526,Partial College,Clerical,M,S,0,52952,22.0
25527,Partial High School,Manual,M,S,0,35103,84.0
25528,Partial College,Clerical,F,S,0,61496,23.0
25529,Graduate Degree,Manual,M,S,0,50986,35.0
25530,Graduate Degree,Manual,M,S,0,46800,35.0
25531,Graduate Degree,Clerical,F,M,0,66632,35.0
25533,Bachelors ,Manual,F,S,0,24197,36.0
25534,Graduate Degree,Clerical,M,M,0,46440,62.0
25537,Graduate Degree,Clerical,M,S,0,43937,61.0
25538,Graduate Degree,Clerical,M,S,0,72980,35.0
25539,Graduate Degree,Clerical,M,M,0,66670,35.0
25540,Graduate Degree,Clerical,M,M,0,56375,35.0
25541,Bachelors ,Manual,M,M,0,29272,39.0
25542,Bachelors ,Manual,M,S,0,39310,39.0
25543,Partial College,Manual,M,M,0,29199,41.0
25544,Bachelors ,Clerical,M,S,0,24108,41.0
25545,Partial College,Manual,F,S,0,24993,42.0
25547,Bachelors ,Clerical,F,S,0,17886,58.0
25548,Bachelors ,Clerical,F,S,0,41623,57.0
25549,Partial College,Manual,F,S,0,28897,56.0
25551,Partial College,Manual,M,M,0,22106,56.0
25552,Bachelors ,Clerical,F,S,0,65606,56.0
25553,Bachelors ,Clerical,M,M,0,57626,56.0
25555,Partial College,Manual,F,M,0,17518,17.0
25556,Partial College,Manual,F,S,0,23258,17.0
25557,Partial College,Manual,M,M,0,27674,17.0
25558,Partial College,Manual,M,S,0,35215,17.0
25559,Bachelors ,Clerical,M,S,0,39703,17.0
25560,Partial College,Manual,F,M,0,23845,19.0
25561,High School,Manual,M,S,0,16569,20.0
25562,Bachelors ,Clerical,F,M,0,18278,18.0
25563,Bachelors ,Clerical,F,S,0,39744,19.0
15172,Partial College,Skilled Manual,F,S,0,29141,22.0
25565,High School,Manual,M,S,1,29486,20.0
25566,Partial College,Manual,F,M,0,19300,20.0
25567,Partial College,Manual,M,S,0,23785,20.0
25568,Partial College,Manual,F,M,0,20539,20.0
25569,Partial College,Manual,M,S,0,12882,54.0
25570,Partial College,Manual,F,S,0,33595,54.0
25571,Bachelors ,Clerical,M,S,0,67395,54.0
25572,Bachelors ,Clerical,M,S,0,59048,54.0
25573,Bachelors ,Clerical,F,M,0,54342,54.0
25574,Graduate Degree,Clerical,M,S,0,75990,36.0
25575,Graduate Degree,Clerical,M,S,0,66232,36.0
25576,Graduate Degree,Clerical,F,S,0,56650,36.0
25578,Graduate Degree,Clerical,F,M,0,64985,36.0
25579,High School,Manual,M,M,1,15089,37.0
25580,High School,Manual,F,M,1,22909,37.0
25581,Partial College,Manual,F,S,1,11878,37.0
25582,Partial College,Manual,M,M,1,18374,37.0
25584,Graduate Degree,Clerical,F,M,0,43837,38.0
25585,Graduate Degree,Clerical,M,M,0,62228,38.0
25586,Graduate Degree,Clerical,F,S,0,78099,39.0
25587,Bachelors ,Clerical,M,M,0,59788,37.0
25588,Bachelors ,Clerical,M,S,0,67229,38.0
25589,Bachelors ,Clerical,F,S,0,69208,38.0
25590,Partial College,Manual,F,S,0,14549,27.0
25591,Partial College,Manual,M,S,0,36339,27.0
25592,High School,Manual,F,S,2,12966,28.0
25593,High School,Manual,M,M,2,19501,28.0
25594,Bachelors ,Clerical,F,M,0,67657,27.0
25595,Bachelors ,Clerical,M,S,0,52479,27.0
25597,Bachelors ,Clerical,M,S,0,57439,27.0
25598,Graduate Degree,Clerical,F,M,0,74919,27.0
25599,High School,Manual,M,S,2,24387,28.0
25600,Bachelors ,Clerical,M,M,0,65564,28.0
25601,Bachelors ,Clerical,F,S,0,59710,28.0
25602,Graduate Degree,Skilled Manual,M,S,0,115430,28.0
25604,Graduate Degree,Skilled Manual,M,S,0,99620,28.0
25605,Partial College,Manual,F,S,0,18923,45.0
25606,Partial College,Manual,F,S,0,16203,45.0
25607,Partial College,Manual,F,S,0,22843,45.0
25608,Partial College,Manual,F,S,0,17038,45.0
25609,Partial College,Manual,F,S,0,13268,46.0
25610,High School,Manual,F,S,2,17654,29.0
25611,High School,Manual,F,S,3,17419,29.0
25612,Partial College,Manual,M,S,1,19495,29.0
25613,Partial College,Manual,M,M,1,27072,29.0
25614,Partial College,Manual,F,M,1,10929,29.0
25615,Bachelors ,Clerical,F,M,0,45327,29.0
25616,Bachelors ,Clerical,M,M,0,52041,29.0
25617,Bachelors ,Clerical,M,M,0,69805,29.0
25618,Bachelors ,Clerical,M,M,0,74717,29.0
25620,Bachelors ,Management,M,M,4,135504,29.0
25621,Bachelors ,Management,M,M,4,141995,29.0
25622,Bachelors ,Management,F,S,0,97398,29.0
25624,Bachelors ,Management,F,M,0,99300,29.0
25626,Partial High School,Manual,F,M,2,23403,33.0
25627,High School,Manual,M,M,2,27757,33.0
25628,High School,Manual,F,M,3,11134,33.0
25629,Partial High School,Manual,M,M,2,16674,34.0
25630,Partial High School,Manual,F,M,2,21856,34.0
25631,High School,Manual,F,S,3,18205,34.0
25632,Partial College,Manual,M,S,0,20066,65.0
25633,Bachelors ,Skilled Manual,F,M,0,43203,64.0
25635,Bachelors ,Professional,M,M,0,75436,31.0
25636,Bachelors ,Professional,M,S,0,61080,31.0
25637,Graduate Degree,Skilled Manual,F,M,0,110393,31.0
25638,Partial College,Clerical,M,S,2,55828,32.0
25639,Partial College,Clerical,M,M,2,49134,32.0
25640,Partial College,Clerical,F,S,2,46534,32.0
25641,Bachelors ,Skilled Manual,F,M,0,46962,32.0
25642,Bachelors ,Skilled Manual,M,M,0,63055,32.0
25643,Partial College,Clerical,M,M,2,68601,33.0
25644,Partial College,Clerical,M,M,2,53077,33.0
25645,Partial College,Clerical,M,S,2,42385,33.0
25646,Bachelors ,Skilled Manual,M,M,0,66592,33.0
25647,Bachelors ,Skilled Manual,F,M,0,68100,33.0
25648,Partial College,Clerical,F,M,2,48235,34.0
25649,Partial College,Clerical,F,S,3,36007,34.0
25650,Partial College,Clerical,F,M,3,42644,34.0
25651,Bachelors ,Skilled Manual,M,M,0,50357,34.0
25652,High School,Manual,F,S,0,24551,19.0
25653,High School,Manual,M,S,0,22095,20.0
25654,High School,Manual,F,M,4,26726,18.0
25655,Bachelors ,Skilled Manual,F,M,0,51910,34.0
25656,Bachelors ,Skilled Manual,F,M,0,54195,35.0
25657,Bachelors ,Skilled Manual,F,M,0,51641,35.0
25658,Bachelors ,Skilled Manual,M,M,0,67509,35.0
25659,Bachelors ,Skilled Manual,M,M,0,54844,35.0
25660,Bachelors ,Skilled Manual,M,M,0,59809,35.0
25661,Bachelors ,Skilled Manual,M,M,0,65735,35.0
25662,Partial College,Clerical,M,M,3,55582,19.0
25663,Partial College,Clerical,M,M,3,71857,19.0
25665,High School,Manual,F,S,0,12281,20.0
25666,Partial College,Clerical,M,M,5,63500,20.0
25667,Partial College,Clerical,F,S,0,48848,20.0
25668,Partial College,Clerical,F,S,0,55083,20.0
25669,Partial College,Clerical,F,S,0,47266,20.0
25670,High School,Manual,F,S,0,22381,21.0
25671,High School,Manual,M,S,0,29804,21.0
25672,Partial High School,Manual,F,S,0,18994,22.0
25673,High School,Manual,M,S,0,30799,21.0
25674,Partial College,Clerical,M,S,0,59612,21.0
25675,Partial College,Clerical,M,S,0,42026,21.0
25676,Partial College,Clerical,F,S,0,61952,21.0
25677,Partial High School,Manual,F,M,0,24641,23.0
25678,Partial High School,Manual,F,S,0,17806,23.0
25679,Partial College,Clerical,F,S,0,52186,22.0
25680,Partial College,Clerical,M,S,0,64259,22.0
25681,Partial College,Clerical,F,S,0,45102,22.0
25682,Partial High School,Manual,F,M,0,20348,24.0
25683,Graduate Degree,Manual,F,S,0,35642,27.0
25684,Graduate Degree,Manual,M,S,0,46184,35.0
25685,Bachelors ,Manual,F,M,0,35237,35.0
